,지명,도로명�,위도,경도,활동지�,행정동,NUMPOINTS,chr_count,np_scaled,count * 활동지가중치,scaled_cnt*가중치,읍면동scaled,활동지시설최종수요지수
416,제일초등학교,경기도 용인시 처인구 양지면 중부대로2517번길 42-7,37.24280483,127.3135289,학교,양지면,591.06,0,0.03841475600819561,0.029456560857104096,0.018172197080838746,0.7112549953634724,0.7294271924443111
44,구성동,경기도 용인시 기흥구 구성로77번길 17 (언남동),37.2967623,127.1189832,공공기관,구성동,3163.326331344981,1,0.20559403308110516,0.34647650165143623,0.21374658441740574,0.5146254709459965,0.7283720553634023
11,구성도서관,경기도 용인시 기흥구 구성로77번길 17,37.29676402,127.1189815,공공기관,구성동,3163.326331344981,1,0.20559403308110516,0.34647650165143623,0.21374658441740574,0.5146254709459965,0.7283720553634023
425,수지고등학교,경기도 용인시 수지구 수풍로 73,37.33131984,127.0922274,학교,풍덕천1동,7332.45,0,0.4765578413228673,0.3654261152111003,0.22543688709335105,0.5022178073125627,0.7276546944059138
491,상현중학교,경기도 용인시 수지구 광교마을로 61,37.29949159,127.0709899,학교,상현1동,5519.46128058749,1,0.3587262856401235,0.2750724919806029,0.1696963729078173,0.554183572630524,0.7238799455383413
182,조정경기장,기흥구 공세동 377-21번지 일원,37.24055868,127.100224,주차장,기흥동,2793.6,0,0.18156441373886792,0.19637233108888216,0.12114505556442982,0.6023377196500173,0.723482775214447
388,기흥초등학교,경기도 용인시 기흥구 공세로82번길 5,37.23191888,127.1098018,학교,기흥동,3809.107,0,0.24756524889877507,0.1898338445449214,0.11711136450783753,0.6023377196500173,0.7194490841578548
53,용인시 여성회관 YMCA스포츠센타,경기도 용인시 수지구 문정로7번길 15 여성회관,37.32052477,127.095499,공공기관,풍덕천2동,3793.2709429129895,2,0.24653601621659496,0.41547381093550756,0.2563120661258836,0.46290549620522065,0.7192175623311042
511,명지대학교(자연캠퍼스),경기도 용인시 처인구 명지로 116,37.22180726,127.1901837,학교,중앙동,1993.868,0,0.1295874407548286,0.0993680744476575,0.06130166522718133,0.6566810534337386,0.7179827186609199
328,동백고등학교,경기도 용인시 기흥구 동백7로 61,37.28335075,127.1584727,학교,동백1동,15202.97,0,0.9880864601731089,0.7576679372884781,0.46741678857320584,0.2494509838235499,0.7168677723967558
51,중앙동,경기도 용인시 처인구 금령로78번길 7 (김량장동),37.2342373,127.2056662,공공기관,중앙동,884.2863333333333,8,0.05747241183024048,0.09685514649424133,0.05975140203654772,0.6566810534337386,0.7164324554702863
296,술샘,경기도 용인시 처인구 양지면 죽양대로 2298-1,37.23350202,127.2986095,관광지,양지면,135.165,0,0.008784777342144216,0.006919812316229993,0.004268936682152415,0.7112549953634724,0.7155239320456248
60,에프앤에프(콜렉티드),경기도 용인시 수지구 용구대로 2725,37.32879196,127.108625,대규모점포,죽전2동,8251.927,0,0.5363173997605009,0.6530323748723148,0.4028655304981361,0.3107770339797813,0.7136425644779174
239,금호건설,경기도 용인시 처인구 양지면 양대로 387,37.25669265,127.2799217,직장,양지면,21.516,0,0.0013983891487705765,0.0013823420601781272,0.0008527876853156568,0.7112549953634724,0.712107783048788
353,구성초등학교,경기도 용인시 기흥구 구성로 51,37.2956668,127.1153666,학교,마북동,4761.521,0,0.3094654814111928,0.2372991457870253,0.1463934253993713,0.5656973928864053,0.7120908182857766
136,기흥동,경기도 용인시 기흥구 고매로43번길 12-14,37.23152688,127.1155323,주차장,기흥동,2525.359744116073,1,0.16413067777068027,0.1775167453429612,0.10951276006626433,0.6023377196500173,0.7118504797162816
309,은이성지,경기도 용인시 처인구 양지면 은이로 182,37.21590534,127.2777713,관광지,양지면,0.0,0,0.0,0.0,0.0,0.7112549953634724,0.7112549953634724
513,총신대학교(양지캠퍼스),경기도 용인시 처인구 양지면 학촌로 110,37.24860492,127.3001085,학교,양지면,0.0,2,0.0,0.0,0.0,0.7112549953634724,0.7112549953634724
298,한터조랑말농장,경기도 용인시 처인구 양지면 대대로 110,37.27120944,127.2652921,관광지,양지면,0.0,0,0.0,0.0,0.0,0.7112549953634724,0.7112549953634724
523,CGV 기흥,경기도 용인시 기흥구 기흥로 58 기흥ICT밸리 SK V1 B동,37.28056186,127.1179562,영화관,구갈동,2314.5466195364825,28,0.15042930270884167,0.07318015668663731,0.045145943417067694,0.6659122903867136,0.7110582338037813
470,고기초등학교,경기도 용인시 수지구 고기로 385,37.35884705,127.066072,학교,동천동,480.824,0,0.03125018888587394,0.023962747297323832,0.014782980558990985,0.6959891915655239,0.7107721721245148
466,용인한일초등학교,경기도 용인시 기흥구 한보라1로 145,37.24332154,127.1069279,학교,기흥동,3442.8,0,0.22375786212062376,0.1715782623064291,0.1058492202312991,0.6023377196500173,0.7081869398813163
311,공룡테마파크 다이노스타,경기도 용인시 수지구동천로593(고기동257-4),37.35618157,127.0520981,관광지,동천동,310.966,0,0.020210609780469933,0.01591999672051771,0.009821286311561487,0.6959891915655239,0.7058104778770854
485,새빛초등학교,경기도 용인시 수지구 광교마을로 63,37.29899353,127.072421,학교,상현1동,4904.981245095693,1,0.31878939152560926,0.24444875063295693,0.15080412456213713,0.554183572630524,0.7049876971926611
49,이동면,경기도 용인시 처인구 이동읍 경기동로 673 (송전리),37.1411206,127.196198,공공기관,이동읍,3660.528,0,0.23790865560377675,0.400934586820791,0.2473425992795395,0.45736949868470517,0.7047120979642447
265,(주)신한은행연수원,경기도 용인시 기흥구 기흥단지로158번길 11 (고매동),37.22540849,127.1160545,직장,기흥동,2548.115,0,0.165609609863336,0.1637091717173633,0.10099465945194762,0.6023377196500173,0.7033323791019649
310,코코몽 에코파크,경기도 용인시 수지구동천로 581 (고기동 272번지),37.35440551,127.052007,관광지,동천동,219.926,0,0.014293648072714157,0.011259176883506807,0.006945956192498445,0.6959891915655239,0.7029351477580223
14,흥덕도서관,경기도 용인시 기흥구 흥덕중앙로 153(영덕동),37.27498371,127.0839269,공공기관,영덕1동,3713.316,0,0.2413395055008441,0.40671641254896346,0.25090949485601594,0.44921551979837476,0.7001250146543907
463,나곡중학교,경기도 용인시 기흥구 사은로126번길 83,37.25143052,127.1245131,학교,보라동,8076.207,0,0.5248968317542746,0.40249261156239663,0.24830376826320422,0.4504807234832395,0.6987844917464436
467,마성초등학교,경기도 용인시 기흥구 용구대로2360번길 29,37.29743042,127.1131933,학교,마북동,4320.477,0,0.28080071362301795,0.21531890786420763,0.1328334848022721,0.5656973928864053,0.6985308776886774
138,마북동,경기도 용인시 기흥구 구교동로118번길 16,37.3015797,127.117447,주차장,마북동,3047.952,0,0.1980955104468106,0.21425166068407098,0.1321750839052531,0.5656973928864053,0.6978724767916584
